Time,Range,Vel,Lat_nominal,Lon_nominal,Alt_nominal
506.3,300.1,1620.6,67.809532,-146.871643,303.7
506.4,300.1,1621.4,67.810089,-146.871445,303.5
506.5,300.2,1622.2,67.810638,-146.871262,303.4
506.6,300.3,1623,67.811195,-146.871063,303.2
506.7,300.3,1623.8,67.811752,-146.870865,303.1
506.8,300.4,1624.6,67.812302,-146.870682,302.9
506.9,300.4,1625.5,67.812859,-146.870483,302.8
507,300.5,1626.3,67.813408,-146.8703,302.6
507.1,300.6,1627.1,67.813965,-146.870102,302.5
507.2,300.6,1627.9,67.814522,-146.869904,302.3
507.3,300.7,1628.7,67.815071,-146.86972,302.2
507.4,300.8,1629.6,67.815628,-146.869522,302
507.5,300.8,1630.4,67.816177,-146.869339,301.9
507.6,300.9,1631.2,67.816734,-146.869141,301.7
507.7,300.9,1632,67.817291,-146.868942,301.6
507.8,301,1632.9,67.817841,-146.868759,301.4
507.9,301.1,1633.7,67.818398,-146.868561,301.3
508,301.1,1634.5,67.818947,-146.868378,301.1
508.1,301.2,1635.3,67.819504,-146.868179,301
508.2,301.3,1636.1,67.820061,-146.867981,300.8
508.3,301.3,1637,67.82061,-146.867798,300.7
508.4,301.4,1637.8,67.821167,-146.867599,300.5
508.5,301.4,1638.6,67.821724,-146.867401,300.4
508.6,301.5,1639.4,67.822281,-146.867203,300.2
508.7,301.6,1640.2,67.82283,-146.86702,300.1
508.8,301.6,1641.1,67.823387,-146.866821,299.9
508.9,301.7,1641.9,67.823944,-146.866623,299.8
509,301.8,1642.7,67.824493,-146.86644,299.6
509.1,301.8,1643.5,67.82505,-146.866241,299.5
509.2,301.9,1644.4,67.825607,-146.866043,299.3
509.3,301.9,1645.2,67.826164,-146.86586,299.2
509.4,302,1646,67.826714,-146.865662,299
509.5,302.1,1646.8,67.827271,-146.865479,298.9
509.6,302.1,1647.6,67.827827,-146.86528,298.7
509.7,302.2,1648.5,67.828377,-146.865082,298.6
509.8,302.3,1649.3,67.828934,-146.864899,298.4
509.9,302.3,1650.1,67.829491,-146.8647,298.3
510,302.4,1650.9,67.83004,-146.864517,298.1
510.1,302.4,1651.8,67.830597,-146.864319,298
510.2,302.5,1652.6,67.831154,-146.86412,297.8
510.3,302.6,1653.4,67.831711,-146.863922,297.7
510.4,302.6,1654.2,67.83226,-146.863739,297.5
510.5,302.7,1655.1,67.832817,-146.863541,297.4
510.6,302.8,1655.9,67.833374,-146.863342,297.2
510.7,302.8,1656.7,67.833923,-146.863144,297.1
510.8,302.9,1657.5,67.83448,-146.862946,296.9
510.9,302.9,1658.4,67.835037,-146.862762,296.7
511,303,1659.2,67.835594,-146.862564,296.6
511.1,303.1,1660,67.836143,-146.862366,296.4
511.2,303.1,1660.8,67.8367,-146.862167,296.3
511.3,303.2,1661.7,67.837257,-146.861984,296.1
511.4,303.3,1662.5,67.837814,-146.861786,296
511.5,303.3,1663.3,67.838364,-146.861588,295.8
511.6,303.4,1664.1,67.838921,-146.861389,295.7
511.7,303.4,1665,67.839478,-146.861206,295.5
511.8,303.5,1665.8,67.840034,-146.861008,295.4
511.9,303.6,1666.6,67.840591,-146.860809,295.2
512,303.6,1667.4,67.841141,-146.860626,295.1
512.1,303.7,1668.3,67.841698,-146.860428,294.9
512.2,303.8,1669.1,67.842255,-146.860229,294.8
512.3,303.8,1669.9,67.842812,-146.860031,294.6
512.4,303.9,1670.7,67.843361,-146.859848,294.4
512.5,303.9,1671.6,67.843918,-146.85965,294.3
512.6,304,1672.4,67.844475,-146.859451,294.1
512.7,304.1,1673.2,67.845024,-146.859253,294
512.8,304.1,1674,67.845581,-146.859055,293.8
512.9,304.2,1674.9,67.846138,-146.858871,293.7
513,304.3,1675.7,67.846687,-146.858673,293.5
513.1,304.3,1676.5,67.847244,-146.858475,293.4
513.2,304.4,1677.3,67.847801,-146.858276,293.2
513.3,304.4,1678.2,67.848358,-146.858078,293.1
513.4,304.5,1679,67.848915,-146.85788,292.9
513.5,304.6,1679.8,67.849472,-146.857681,292.8
513.6,304.6,1680.7,67.850029,-146.857483,292.6
513.7,304.7,1681.5,67.850578,-146.8573,292.4
513.8,304.8,1682.3,67.851135,-146.857101,292.3
513.9,304.8,1683.1,67.851692,-146.856903,292.1
514,304.9,1684,67.852249,-146.856705,292
514.1,304.9,1684.8,67.852806,-146.856506,291.8
514.2,305,1685.6,67.853363,-146.856308,291.7
514.3,305.1,1686.4,67.853912,-146.85611,291.5
514.4,305.1,1687.3,67.854469,-146.855911,291.4
514.5,305.2,1688.1,67.855026,-146.855713,291.2
514.6,305.3,1688.9,67.855583,-146.855515,291
514.7,305.3,1689.8,67.85614,-146.855331,290.9
514.8,305.4,1690.6,67.856689,-146.855133,290.7
514.9,305.4,1691.4,67.857246,-146.854935,290.6
515,305.5,1692.2,67.857803,-146.854736,290.4
515.1,305.6,1693.1,67.85836,-146.854538,290.3
515.2,305.6,1693.9,67.858917,-146.85434,290.1
515.3,305.7,1694.7,67.859474,-146.854141,290
515.4,305.8,1695.6,67.860023,-146.853943,289.8
515.5,305.8,1696.4,67.86058,-146.853745,289.6
515.6,305.9,1697.2,67.861137,-146.853546,289.5
515.7,305.9,1698,67.861694,-146.853363,289.3
515.8,306,1698.9,67.862251,-146.853165,289.2
515.9,306.1,1699.7,67.862808,-146.852966,289
516,306.1,1700.5,67.863365,-146.852768,288.9
516.1,306.2,1701.4,67.863922,-146.85257,288.7
516.2,306.3,1702.2,67.864471,-146.852371,288.5
516.3,306.3,1703,67.865028,-146.852173,288.4
516.4,306.4,1703.9,67.865585,-146.851974,288.2
516.5,306.4,1704.7,67.866142,-146.851776,288.1
516.6,306.5,1705.5,67.866699,-146.851593,287.9
516.7,306.6,1706.3,67.867256,-146.851395,287.8
516.8,306.6,1707.2,67.867813,-146.851196,287.6
516.9,306.7,1708,67.86837,-146.850998,287.4
517,306.8,1708.8,67.868927,-146.8508,287.3
517.1,306.8,1709.7,67.869476,-146.850601,287.1
517.2,306.9,1710.5,67.870033,-146.850403,287
517.3,306.9,1711.3,67.87059,-146.850204,286.8
517.4,307,1712.2,67.871147,-146.850006,286.7
517.5,307.1,1713,67.871704,-146.849808,286.5
517.6,307.1,1713.8,67.872261,-146.849609,286.3
517.7,307.2,1714.7,67.872818,-146.849411,286.2
517.8,307.3,1715.5,67.873375,-146.849213,286
517.9,307.3,1716.3,67.873932,-146.849014,285.9
518,307.4,1717.1,67.874489,-146.848816,285.7
518.1,307.4,1718,67.875046,-146.848618,285.5
518.2,307.5,1718.8,67.875603,-146.848419,285.4
518.3,307.6,1719.6,67.87616,-146.848221,285.2
518.4,307.6,1720.5,67.876717,-146.848022,285.1
518.5,307.7,1721.3,67.877274,-146.847824,284.9
518.6,307.8,1722.1,67.877831,-146.847626,284.7
518.7,307.8,1723,67.878387,-146.847427,284.6
518.8,307.9,1723.8,67.878944,-146.847229,284.4
518.9,307.9,1724.6,67.879501,-146.847031,284.3
519,308,1725.5,67.880058,-146.846832,284.1
519.1,308.1,1726.3,67.880615,-146.846634,284
519.2,308.1,1727.1,67.881172,-146.846436,283.8
519.3,308.2,1728,67.881729,-146.846237,283.6
519.4,308.3,1728.8,67.882286,-146.846039,283.5
519.5,308.3,1729.6,67.882843,-146.84584,283.3
519.6,308.4,1730.5,67.8834,-146.845642,283.2
519.7,308.4,1731.3,67.883957,-146.845428,283
519.8,308.5,1732.1,67.884514,-146.84523,282.8
519.9,308.6,1733,67.885071,-146.845032,282.7
520,308.6,1733.8,67.885628,-146.844833,282.5
520.1,308.7,1734.6,67.886185,-146.844635,282.3
520.2,308.8,1735.5,67.886742,-146.844437,282.2
520.3,308.8,1736.3,67.887299,-146.844238,282
520.4,308.9,1737.1,67.887856,-146.84404,281.9
520.5,308.9,1738,67.888412,-146.843842,281.7
520.6,309,1738.8,67.888969,-146.843643,281.5
520.7,309.1,1739.6,67.889526,-146.84343,281.4
520.8,309.1,1740.5,67.890083,-146.843231,281.2
520.9,309.2,1741.3,67.89064,-146.843033,281.1
521,309.3,1742.1,67.891197,-146.842834,280.9
521.1,309.3,1743,67.891754,-146.842636,280.7
521.2,309.4,1743.8,67.892311,-146.842438,280.6
521.3,309.4,1744.7,67.892868,-146.842239,280.4
521.4,309.5,1745.5,67.893425,-146.842026,280.3
521.5,309.6,1746.3,67.893982,-146.841827,280.1
521.6,309.6,1747.2,67.894539,-146.841629,279.9
521.7,309.7,1748,67.895096,-146.841431,279.8
521.8,309.8,1748.8,67.895653,-146.841232,279.6
521.9,309.8,1749.7,67.89621,-146.841019,279.4
522,309.9,1750.5,67.896774,-146.84082,279.3
522.1,309.9,1751.3,67.897331,-146.840622,279.1
522.2,310,1752.2,67.897888,-146.840424,279
522.3,310.1,1753,67.898445,-146.840225,278.8
522.4,310.1,1753.8,67.899002,-146.840027,278.6
522.5,310.2,1754.7,67.899559,-146.839828,278.5
522.6,310.3,1755.5,67.900116,-146.83963,278.3
522.7,310.3,1756.4,67.900673,-146.839432,278.1
522.8,310.4,1757.2,67.90123,-146.839218,278
522.9,310.4,1758,67.901787,-146.83902,277.8
523,310.5,1758.9,67.902344,-146.838821,277.7
523.1,310.6,1759.7,67.902901,-146.838623,277.5
523.2,310.6,1760.5,67.903465,-146.838425,277.3
523.3,310.7,1761.4,67.904022,-146.838226,277.2
523.4,310.8,1762.2,67.904579,-146.838013,277
523.5,310.8,1763,67.905136,-146.837814,276.8
523.6,310.9,1763.9,67.905693,-146.837616,276.7
523.7,311,1764.7,67.906258,-146.837402,276.5
523.8,311,1765.6,67.906815,-146.837204,276.3
523.9,311.1,1766.4,67.907372,-146.837006,276.2
524,311.1,1767.2,67.907928,-146.836792,276
524.1,311.2,1768.1,67.908485,-146.836594,275.9
524.2,311.3,1768.9,67.909042,-146.836395,275.7
524.3,311.3,1769.8,67.909607,-146.836197,275.5
524.4,311.4,1770.6,67.910164,-146.835999,275.4
524.5,311.5,1771.4,67.910721,-146.835785,275.2
524.6,311.5,1772.3,67.911278,-146.835587,275
524.7,311.6,1773.1,67.911835,-146.835388,274.9
524.8,311.6,1773.9,67.912399,-146.83519,274.7
524.9,311.7,1774.8,67.912956,-146.834991,274.5
525,311.8,1775.6,67.913513,-146.834778,274.4
525.1,311.8,1776.5,67.91407,-146.834579,274.2
525.2,311.9,1777.3,67.914627,-146.834381,274
525.3,312,1778.1,67.915184,-146.834183,273.9
525.4,312,1779,67.915749,-146.833969,273.7
525.5,312.1,1779.8,67.916306,-146.833771,273.5
525.6,312.1,1780.7,67.916862,-146.833572,273.4
525.7,312.2,1781.5,67.917419,-146.833359,273.2
525.8,312.3,1782.3,67.917976,-146.83316,273
525.9,312.3,1783.2,67.918541,-146.832962,272.9
526,312.4,1784,67.919098,-146.832748,272.7
526.1,312.5,1784.9,67.919655,-146.83255,272.6
526.2,312.5,1785.7,67.920212,-146.832352,272.4
526.3,312.6,1786.5,67.920776,-146.832138,272.2
526.4,312.6,1787.4,67.921333,-146.83194,272.1
526.5,312.7,1788.2,67.92189,-146.831741,271.9
526.6,312.8,1789.1,67.922447,-146.831528,271.7
526.7,312.8,1789.9,67.923012,-146.831329,271.6
526.8,312.9,1790.7,67.923569,-146.831116,271.4
526.9,313,1791.6,67.924126,-146.830917,271.2
527,313,1792.4,67.924683,-146.830719,271.1
527.1,313.1,1793.3,67.925247,-146.830505,270.9
527.2,313.2,1794.1,67.925804,-146.830307,270.7
527.3,313.2,1794.9,67.926361,-146.830093,270.6
527.4,313.3,1795.8,67.926926,-146.829895,270.4
527.5,313.3,1796.6,67.927483,-146.829697,270.2
527.6,313.4,1797.5,67.92804,-146.829483,270.1
527.7,313.5,1798.3,67.928596,-146.829285,269.9
527.8,313.5,1799.2,67.929161,-146.829071,269.7
527.9,313.6,1800,67.929718,-146.828873,269.6
528,313.7,1800.8,67.930275,-146.828674,269.4
528.1,313.7,1801.7,67.93084,-146.828461,269.2
528.2,313.8,1802.5,67.931396,-146.828262,269
528.3,313.8,1803.4,67.931953,-146.828049,268.9
528.4,313.9,1804.2,67.93251,-146.82785,268.7
528.5,314,1805,67.933075,-146.827652,268.5
528.6,314,1805.9,67.933632,-146.827438,268.4
528.7,314.1,1806.7,67.934189,-146.82724,268.2
528.8,314.2,1807.6,67.934753,-146.827026,268
528.9,314.2,1808.4,67.93531,-146.826828,267.9
529,314.3,1809.3,67.935867,-146.82663,267.7
529.1,314.3,1810.1,67.936424,-146.826416,267.5
529.2,314.4,1810.9,67.936989,-146.826218,267.4
529.3,314.5,1811.8,67.937546,-146.826004,267.2
529.4,314.5,1812.6,67.938103,-146.825806,267
529.5,314.6,1813.5,67.938667,-146.825592,266.9
529.6,314.7,1814.3,67.939224,-146.825394,266.7
529.7,314.7,1815.2,67.939781,-146.82518,266.5
529.8,314.8,1816,67.940338,-146.824982,266.4
529.9,314.8,1816.9,67.940903,-146.824768,266.2
530,314.9,1817.7,67.94146,-146.82457,266
530.1,315,1818.5,67.942017,-146.824356,265.8
530.2,315,1819.4,67.942581,-146.824158,265.7
530.3,315.1,1820.2,67.943138,-146.823944,265.5
530.4,315.2,1821.1,67.943695,-146.823746,265.3
530.5,315.2,1821.9,67.94426,-146.823532,265.2
530.6,315.3,1822.8,67.944817,-146.823334,265
530.7,315.4,1823.6,67.945381,-146.82312,264.8
530.8,315.4,1824.4,67.945938,-146.822922,264.7
530.9,315.5,1825.3,67.946495,-146.822708,264.5
531,315.5,1826.1,67.94706,-146.82251,264.3
531.1,315.6,1827,67.947617,-146.822296,264.1
531.2,315.7,1827.8,67.948181,-146.822098,264
531.3,315.7,1828.7,67.948738,-146.821884,263.8
531.4,315.8,1829.5,67.949303,-146.821686,263.6
531.5,315.9,1830.4,67.94986,-146.821472,263.5
531.6,315.9,1831.2,67.950424,-146.821274,263.3
531.7,316,1832.1,67.950981,-146.82106,263.1
531.8,316,1832.9,67.951538,-146.820862,262.9
531.9,316.1,1833.7,67.952103,-146.820648,262.8
532,316.2,1834.6,67.95266,-146.82045,262.6
532.1,316.2,1835.4,67.953224,-146.820236,262.4
532.2,316.3,1836.3,67.953781,-146.820038,262.3
532.3,316.4,1837.1,67.954346,-146.819824,262.1
532.4,316.4,1838,67.954903,-146.819626,261.9
532.5,316.5,1838.8,67.95546,-146.819412,261.7
532.6,316.6,1839.7,67.956024,-146.819199,261.6
532.7,316.6,1840.5,67.956581,-146.819,261.4
532.8,316.7,1841.4,67.957146,-146.818787,261.2
532.9,316.7,1842.2,67.957703,-146.818588,261.1
533,316.8,1843.1,67.95826,-146.818375,260.9
533.1,316.9,1843.9,67.958824,-146.818161,260.7
533.2,316.9,1844.7,67.959381,-146.817963,260.5
533.3,317,1845.6,67.959946,-146.817749,260.4
533.4,317.1,1846.4,67.960503,-146.817551,260.2
533.5,317.1,1847.3,67.961067,-146.817337,260
533.6,317.2,1848.1,67.961624,-146.817123,259.9
533.7,317.2,1849,67.962189,-146.816925,259.7
533.8,317.3,1849.8,67.962746,-146.816711,259.5
533.9,317.4,1850.7,67.96331,-146.816513,259.3
534,317.4,1851.5,67.963867,-146.816299,259.2
534.1,317.5,1852.4,67.964432,-146.816086,259
534.2,317.6,1853.2,67.964989,-146.815887,258.8
534.3,317.6,1854.1,67.965553,-146.815674,258.6
534.4,317.7,1854.9,67.96611,-146.81546,258.5
534.5,317.7,1855.8,67.966675,-146.815262,258.3
534.6,317.8,1856.6,67.967232,-146.815048,258.1
534.7,317.9,1857.5,67.967796,-146.814835,257.9
534.8,317.9,1858.3,67.968361,-146.814621,257.8
534.9,318,1859.2,67.968918,-146.814423,257.6
535,318.1,1860,67.969482,-146.814209,257.4
535.1,318.1,1860.9,67.970039,-146.813995,257.3
535.2,318.2,1861.7,67.970604,-146.813797,257.1
535.3,318.3,1862.6,67.971169,-146.813583,256.9
535.4,318.3,1863.4,67.971725,-146.81337,256.7
535.5,318.4,1864.3,67.97229,-146.813171,256.6
535.6,318.4,1865.1,67.972847,-146.812958,256.4
535.7,318.5,1866,67.973412,-146.812744,256.2
535.8,318.6,1866.8,67.973969,-146.812546,256
535.9,318.6,1867.7,67.974533,-146.812332,255.9
536,318.7,1868.5,67.975098,-146.812119,255.7
536.1,318.8,1869.4,67.975655,-146.811905,255.5
536.2,318.8,1870.2,67.976219,-146.811707,255.3
536.3,318.9,1871.1,67.976776,-146.811493,255.2
536.4,318.9,1871.9,67.977341,-146.811279,255
536.5,319,1872.8,67.977905,-146.811081,254.8
536.6,319.1,1873.6,67.978462,-146.810867,254.6
536.7,319.1,1874.5,67.979027,-146.810654,254.5
536.8,319.2,1875.3,67.979584,-146.810455,254.3
536.9,319.3,1876.2,67.980148,-146.810242,254.1
537,319.3,1877,67.980705,-146.810028,253.9
537.1,319.4,1877.9,67.98127,-146.809814,253.8
537.2,319.5,1878.7,67.981834,-146.809616,253.6
537.3,319.5,1879.6,67.982391,-146.809402,253.4
537.4,319.6,1880.4,67.982956,-146.809189,253.2
537.5,319.6,1881.3,67.983513,-146.808975,253
537.6,319.7,1882.1,67.984077,-146.808762,252.9
537.7,319.8,1883,67.984642,-146.808563,252.7
537.8,319.8,1883.8,67.985199,-146.80835,252.5
537.9,319.9,1884.7,67.985764,-146.808136,252.3
538,320,1885.5,67.98632,-146.807922,252.2
538.1,320,1886.4,67.986885,-146.807709,252
538.2,320.1,1887.2,67.98745,-146.80751,251.8
538.3,320.2,1888.1,67.988007,-146.807297,251.6
538.4,320.2,1888.9,67.988571,-146.807083,251.5
538.5,320.3,1889.8,67.989136,-146.80687,251.3
538.6,320.3,1890.6,67.989693,-146.806656,251.1
538.7,320.4,1891.5,67.990257,-146.806442,250.9
538.8,320.5,1892.3,67.990822,-146.806229,250.8
538.9,320.5,1893.2,67.991379,-146.806015,250.6
539,320.6,1894,67.991943,-146.805801,250.4
539.1,320.7,1894.9,67.992508,-146.805588,250.2
539.2,320.7,1895.7,67.993065,-146.805389,250
539.3,320.8,1896.6,67.993629,-146.805176,249.9
539.4,320.8,1897.5,67.994194,-146.804962,249.7
539.5,320.9,1898.3,67.994751,-146.804749,249.5
539.6,321,1899.2,67.995316,-146.80455,249.3
539.7,321,1900,67.99588,-146.804337,249.2
539.8,321.1,1900.9,67.996437,-146.804123,249
539.9,321.2,1901.7,67.997002,-146.803909,248.8
540,321.2,1902.6,67.997566,-146.803696,248.6
540.1,321.3,1903.4,67.998131,-146.803482,248.4
540.2,321.4,1904.3,67.998688,-146.803268,248.3
540.3,321.4,1905.1,67.999252,-146.803055,248.1
540.4,321.5,1906,67.999817,-146.802841,247.9
540.5,321.5,1906.8,68.000381,-146.802628,247.7
540.6,321.6,1907.7,68.000938,-146.802414,247.5
540.7,321.7,1908.6,68.001503,-146.802216,247.4
540.8,321.7,1909.4,68.002068,-146.802002,247.2
540.9,321.8,1910.3,68.002632,-146.801788,247
541,321.9,1911.1,68.003197,-146.801575,246.8
541.1,321.9,1912,68.003754,-146.801361,246.6
541.2,322,1912.8,68.004318,-146.801147,246.5
541.3,322,1913.7,68.004883,-146.800934,246.3
541.4,322.1,1914.5,68.005447,-146.80072,246.1
541.5,322.2,1915.4,68.006012,-146.800507,245.9
541.6,322.2,1916.2,68.006569,-146.800293,245.7
541.7,322.3,1917.1,68.007133,-146.800079,245.6
541.8,322.4,1918,68.007698,-146.799866,245.4
541.9,322.4,1918.8,68.008263,-146.799652,245.2
542,322.5,1919.7,68.00882,-146.799438,245
542.1,322.6,1920.5,68.009384,-146.79924,244.8
542.2,322.6,1921.4,68.009949,-146.799026,244.7
542.3,322.7,1922.2,68.010513,-146.798813,244.5
542.4,322.7,1923.1,68.011078,-146.798599,244.3
542.5,322.8,1923.9,68.011635,-146.798386,244.1
542.6,322.9,1924.8,68.012199,-146.798172,243.9
542.7,322.9,1925.7,68.012764,-146.797958,243.8
542.8,323,1926.5,68.013329,-146.797745,243.6
542.9,323.1,1927.4,68.013885,-146.797531,243.4
543,323.1,1928.2,68.01445,-146.797318,243.2
543.1,323.2,1929.1,68.015015,-146.797104,243
543.2,323.3,1929.9,68.015579,-146.796875,242.9
543.3,323.3,1930.8,68.016144,-146.796661,242.7
543.4,323.4,1931.6,68.016708,-146.796448,242.5
543.5,323.4,1932.5,68.017273,-146.796234,242.3
543.6,323.5,1933.4,68.01783,-146.796021,242.1
543.7,323.6,1934.2,68.018394,-146.795807,242
543.8,323.6,1935.1,68.018959,-146.795593,241.8
543.9,323.7,1935.9,68.019524,-146.79538,241.6
544,323.8,1936.8,68.020088,-146.795166,241.4
544.1,323.8,1937.6,68.020653,-146.794952,241.2
544.2,323.9,1938.5,68.021217,-146.794724,241
544.3,324,1939.4,68.021782,-146.79451,240.9
544.4,324,1940.2,68.022346,-146.794296,240.7
544.5,324.1,1941.1,68.022903,-146.794083,240.5
544.6,324.1,1941.9,68.023468,-146.793869,240.3
544.7,324.2,1942.8,68.024033,-146.793655,240.1
544.8,324.3,1943.7,68.024597,-146.793442,239.9
544.9,324.3,1944.5,68.025162,-146.793228,239.8
545,324.4,1945.4,68.025726,-146.793015,239.6
545.1,324.5,1946.2,68.026291,-146.792801,239.4
545.2,324.5,1947.1,68.026855,-146.792587,239.2
545.3,324.6,1947.9,68.02742,-146.792358,239
545.4,324.6,1948.8,68.027985,-146.792145,238.8
545.5,324.7,1949.7,68.028549,-146.791931,238.7
545.6,324.8,1950.5,68.029114,-146.791718,238.5
545.7,324.8,1951.4,68.029678,-146.791504,238.3
545.8,324.9,1952.2,68.030243,-146.79129,238.1
545.9,325,1953.1,68.030807,-146.791077,237.9
546,325,1954,68.031372,-146.790863,237.7
546.1,325.1,1954.8,68.031937,-146.790649,237.6
546.2,325.2,1955.7,68.032501,-146.790421,237.4
546.3,325.2,1956.5,68.033058,-146.790207,237.2
546.4,325.3,1957.4,68.033623,-146.789993,237
546.5,325.3,1958.3,68.034187,-146.78978,236.8
546.6,325.4,1959.1,68.034752,-146.789566,236.6
546.7,325.5,1960,68.035316,-146.789337,236.5
546.8,325.5,1960.8,68.035881,-146.789124,236.3
546.9,325.6,1961.7,68.036446,-146.78891,236.1
547,325.7,1962.6,68.03701,-146.788696,235.9
547.1,325.7,1963.4,68.037575,-146.788483,235.7
547.2,325.8,1964.3,68.038139,-146.788254,235.5
547.3,325.9,1965.1,68.038704,-146.78804,235.3
547.4,325.9,1966,68.039268,-146.787827,235.2
547.5,326,1966.9,68.039833,-146.787613,235
547.6,326,1967.7,68.040398,-146.787399,234.8
547.7,326.1,1968.6,68.040962,-146.78717,234.6
547.8,326.2,1969.4,68.041527,-146.786957,234.4
547.9,326.2,1970.3,68.042091,-146.786743,234.2
548,326.3,1971.2,68.042656,-146.78653,234.1
548.1,326.4,1972,68.043221,-146.786316,233.9
548.2,326.4,1972.9,68.043785,-146.786087,233.7
548.3,326.5,1973.7,68.04435,-146.785873,233.5
548.4,326.6,1974.6,68.044914,-146.78566,233.3
548.5,326.6,1975.5,68.045486,-146.785431,233.1
548.6,326.7,1976.3,68.046051,-146.785217,232.9
548.7,326.7,1977.2,68.046616,-146.785004,232.7
548.8,326.8,1978.1,68.04718,-146.78479,232.6
548.9,326.9,1978.9,68.047745,-146.784561,232.4
549,326.9,1979.8,68.048309,-146.784348,232.2
549.1,327,1980.6,68.048874,-146.784134,232
549.2,327.1,1981.5,68.049438,-146.783905,231.8
549.3,327.1,1982.4,68.050003,-146.783691,231.6
549.4,327.2,1983.2,68.050568,-146.783478,231.4
549.5,327.3,1984.1,68.051132,-146.783264,231.3
549.6,327.3,1985,68.051697,-146.783035,231.1
549.7,327.4,1985.8,68.052261,-146.782822,230.9
549.8,327.4,1986.7,68.052834,-146.782608,230.7
549.9,327.5,1987.5,68.053398,-146.782379,230.5
550,327.6,1988.4,68.053963,-146.782166,230.3
550.1,327.6,1989.3,68.054527,-146.781952,230.1
550.2,327.7,1990.1,68.055092,-146.781723,229.9
550.3,327.8,1991,68.055656,-146.781509,229.8
550.4,327.8,1991.9,68.056221,-146.781296,229.6
550.5,327.9,1992.7,68.056793,-146.781082,229.4
550.6,328,1993.6,68.057358,-146.780853,229.2
550.7,328,1994.4,68.057922,-146.78064,229
550.8,328.1,1995.3,68.058487,-146.780426,228.8
550.9,328.1,1996.2,68.059052,-146.780197,228.6
551,328.2,1997,68.059616,-146.779984,228.4
551.1,328.3,1997.9,68.060188,-146.77977,228.3
551.2,328.3,1998.8,68.060753,-146.779541,228.1
551.3,328.4,1999.6,68.061317,-146.779327,227.9
551.4,328.5,2000.5,68.061882,-146.779114,227.7
551.5,328.5,2001.4,68.062447,-146.778885,227.5
551.6,328.6,2002.2,68.063019,-146.778671,227.3
551.7,328.7,2003.1,68.063583,-146.778442,227.1
551.8,328.7,2003.9,68.064148,-146.778229,226.9
551.9,328.8,2004.8,68.064713,-146.778015,226.7
552,328.8,2005.7,68.065277,-146.777786,226.6
552.1,328.9,2006.5,68.065842,-146.777573,226.4
552.2,329,2007.4,68.066414,-146.777344,226.2
552.3,329,2008.3,68.066978,-146.77713,226
552.4,329.1,2009.1,68.067543,-146.776901,225.8
552.5,329.2,2010,68.068108,-146.776688,225.6
552.6,329.2,2010.9,68.068672,-146.776459,225.4
552.7,329.3,2011.7,68.069244,-146.776245,225.2
552.8,329.4,2012.6,68.069809,-146.776016,225
552.9,329.4,2013.5,68.070374,-146.775803,224.8
553,329.5,2014.3,68.070938,-146.775574,224.7
553.1,329.5,2015.2,68.071503,-146.77536,224.5
553.2,329.6,2016.1,68.072075,-146.775131,224.3
553.3,329.7,2016.9,68.072639,-146.774918,224.1
553.4,329.7,2017.8,68.073204,-146.774704,223.9
553.5,329.8,2018.7,68.073769,-146.774475,223.7
553.6,329.9,2019.5,68.074341,-146.774261,223.5
553.7,329.9,2020.4,68.074905,-146.774033,223.3
553.8,330,2021.3,68.07547,-146.773819,223.1
553.9,330.1,2022.1,68.076042,-146.773605,222.9
554,330.1,2023,68.076607,-146.773376,222.7
554.1,330.2,2023.9,68.077171,-146.773163,222.6
554.2,330.3,2024.7,68.077736,-146.772934,222.4
554.3,330.3,2025.6,68.078308,-146.77272,222.2
554.4,330.4,2026.5,68.078873,-146.772491,222
554.5,330.4,2027.3,68.079437,-146.772263,221.8
554.6,330.5,2028.2,68.080009,-146.772049,221.6
554.7,330.6,2029.1,68.080574,-146.77182,221.4
554.8,330.6,2029.9,68.081139,-146.771606,221.2
554.9,330.7,2030.8,68.081703,-146.771378,221
555,330.8,2031.7,68.082275,-146.771149,220.8
555.1,330.8,2032.5,68.08284,-146.770935,220.6
555.2,330.9,2033.4,68.083405,-146.770706,220.4
555.3,331,2034.3,68.083977,-146.770493,220.3
555.4,331,2035.1,68.084541,-146.770264,220.1
555.5,331.1,2036,68.085106,-146.77005,219.9
555.6,331.1,2036.9,68.08567,-146.769821,219.7
555.7,331.2,2037.7,68.086243,-146.769608,219.5
555.8,331.3,2038.6,68.086807,-146.769379,219.3
555.9,331.3,2039.5,68.087372,-146.769165,219.1
556,331.4,2040.3,68.087936,-146.768936,218.9
556.1,331.5,2041.2,68.088509,-146.768723,218.7
556.2,331.5,2042.1,68.089073,-146.768494,218.5
556.3,331.6,2042.9,68.089645,-146.768265,218.3
556.4,331.7,2043.8,68.09021,-146.768051,218.1
556.5,331.7,2044.7,68.090775,-146.767822,217.9
556.6,331.8,2045.6,68.091347,-146.767593,217.7
556.7,331.8,2046.4,68.091911,-146.76738,217.6
556.8,331.9,2047.3,68.092476,-146.767151,217.4
556.9,332,2048.2,68.093048,-146.766922,217.2
557,332,2049,68.093613,-146.766708,217
557.1,332.1,2049.9,68.094185,-146.766479,216.8
557.2,332.2,2050.8,68.094749,-146.766251,216.6
557.3,332.2,2051.6,68.095322,-146.766037,216.4
557.4,332.3,2052.5,68.095886,-146.765808,216.2
557.5,332.4,2053.4,68.096458,-146.765594,216
